timestamp_utc,hostname,git_commit,mode,board,clock_ns,target_fps,return_code,timing_status,wns_ns,fmax_mhz,estimated_throughput_fps,resources,folding_pe_simd,build_step_times,output_dir,model_path,report_dir,stitched_ip_dir,dcp_paths
2026-05-27T01:27:03+00:00,finn_dev_ocassidy,cbf21318,rtl,VCK190,3.3333333333333335,20000,0,not_run,,,7426.110203475419,"{""rtlsim_cycles"":53007,""rtlsim_interval_cycles"":40398,""rtlsim_latency_cycles"":53006,""rtlsim_results_path"":""/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_rtl_15k_ww512_attn197_full/rtlsim_fifo_sizing/results.txt"",""rtlsim_runtime_s"":1088,""rtlsim_throughput_fps"":7426.110203475419,""rtlsim_timeout"":0,""rtlsim_unfinished_ins"":0,""rtlsim_unfinished_outs"":0}","{""AddCLSToken_rtl_0"":{""SIMD"":3},""ConvolutionInputGenerator_rtl_0"":{""SIMD"":3,""ram_style"":""distributed""},""ElementwiseAdd_rtl_0"":{""PE"":7,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseAdd_rtl_1"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseAdd_rtl_2"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseAdd_rtl_3"":{""PE"":1,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseMul_rtl_0"":{""PE"":7,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseMul_rtl_1"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseMul_rtl_2"":{""PE"":1,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_DuplicateStreams_hls_0"":{""PE"":3},""FINNLoop_0_body_FINNLoop_0_DuplicateStreams_hls_1"":{""PE"":3},""FINNLoop_0_body_FINNLoop_0_DuplicateStreams_hls_2"":{""PE"":3},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_0"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_1"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_2"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_3"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_4"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_5"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_6"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_7"":{""PE"":12,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_8"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_9"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_0"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_1"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_2"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_3"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_4"":{""PE"":197,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_5"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_6"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_7"":{""PE"":12,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_8"":{""PE"":3,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_HWSoftmax_rtl_0"":{""SIMD"":197},""FINNLoop_0_body_FINNLoop_0_InnerShuffle_rtl_0"":{""SIMD"":197},""FINNLoop_0_body_FINNLoop_0_LayerNorm_rtl_0"":{""SIMD"":3},""FINNLoop_0_body_FINNLoop_0_LayerNorm_rtl_1"":{""SIMD"":3},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_0"":{""PE"":6,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_1"":{""PE"":6,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_2"":{""PE"":6,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_3"":{""PE"":197,""SIMD"":64,""mem_mode"":""dynamic"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_4"":{""PE"":1,""SIMD"":197,""mem_mode"":""dynamic"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_5"":{""PE"":6,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_6"":{""PE"":24,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_7"":{""PE"":16,""SIMD"":128,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_OuterShuffle_hls_0"":{""SIMD"":8},""FINNLoop_0_body_FINNLoop_0_OuterShuffle_hls_1"":{""SIMD"":8},""FINNLoop_0_body_FINNLoop_0_OuterShuffle_hls_2"":{""SIMD"":8},""FINNLoop_0_body_FINNLoop_0_OuterShuffle_hls_3"":{""SIMD"":8},""FINNLoop_0_body_FINNLoop_0_PWPolyF_rtl_0"":{""PE"":12},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_0"":{""PE"":3},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_1"":{""PE"":3},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_2"":{""PE"":3},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_3"":{""PE"":4},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_4"":{""PE"":4},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_5"":{""PE"":197},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_6"":{""PE"":197},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_7"":{""PE"":3},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_8"":{""PE"":3},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_9"":{""PE"":12},""LayerNorm_rtl_0"":{""SIMD"":3},""MVAU_rtl_0"":{""PE"":16,""SIMD"":128,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""MVAU_rtl_1"":{""PE"":1,""SIMD"":16,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""SelectToken_rtl_0"":{""SIMD"":3},""Shuffle_0"":{""SIMD"":1},""Shuffle_1"":{""SIMD"":1},""Shuffle_2"":{""SIMD"":1},""Shuffle_3"":{""SIMD"":1},""Thresholding_rtl_0"":{""PE"":3},""Thresholding_rtl_1"":{""PE"":1}}","{""step_apply_folding_config"":0.014605283737182617,""step_create_stitched_ip"":86.17023515701294,""step_generate_estimate_reports"":0.10206747055053711,""step_hw_codegen"":2237.3644795417786,""step_hw_ipgen"":732.9132540225983,""step_minimize_bit_width"":0.368117094039917,""step_round_mlo_threshold_params"":0.0026912689208984375,""step_set_fifo_depths"":70.29266047477722,""step_target_fps_parallelization"":0.06736087799072266,""step_tinydeit_post_transpose_parallelization"":0.8035659790039062,""step_transpose_decomposition"":0.1794431209564209}",/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_rtl_15k_ww512_attn197_full,/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_estimate_120k_ww512_serialattn/prepare/tinydeit_mlo.onnx,/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_rtl_15k_ww512_attn197_full/report,/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_rtl_15k_ww512_attn197_full/stitched_ip,[]
2026-05-27T10:57:33+00:00,finn_dev_ocassidy,cbf21318,rtl,VCK190,3.3333333333333335,42857,0,not_run,,,18208.30298616169,"{""rtlsim_cycles"":22781,""rtlsim_interval_cycles"":16476,""rtlsim_latency_cycles"":22780,""rtlsim_results_path"":""/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_rtl_7k_ww512_attn197_full_m4pe8/rtlsim_fifo_sizing/results.txt"",""rtlsim_runtime_s"":778,""rtlsim_throughput_fps"":18208.30298616169,""rtlsim_timeout"":0,""rtlsim_unfinished_ins"":0,""rtlsim_unfinished_outs"":0}","{""AddCLSToken_rtl_0"":{""SIMD"":6},""ConvolutionInputGenerator_rtl_0"":{""SIMD"":3,""ram_style"":""distributed""},""ElementwiseAdd_rtl_0"":{""PE"":7,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseAdd_rtl_1"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseAdd_rtl_2"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseAdd_rtl_3"":{""PE"":1,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseMul_rtl_0"":{""PE"":7,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseMul_rtl_1"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""ElementwiseMul_rtl_2"":{""PE"":1,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_DuplicateStreams_hls_0"":{""PE"":6},""FINNLoop_0_body_FINNLoop_0_DuplicateStreams_hls_1"":{""PE"":6},""FINNLoop_0_body_FINNLoop_0_DuplicateStreams_hls_2"":{""PE"":6},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_0"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_1"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_2"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_3"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_4"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_5"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_6"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_7"":{""PE"":24,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_8"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseAdd_rtl_9"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_0"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_1"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_2"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_3"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_4"":{""PE"":197,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_5"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_6"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_7"":{""PE"":24,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_ElementwiseMul_rtl_8"":{""PE"":6,""mem_mode"":""internal_decoupled"",""ram_style"":""auto""},""FINNLoop_0_body_FINNLoop_0_HWSoftmax_rtl_0"":{""SIMD"":197},""FINNLoop_0_body_FINNLoop_0_InnerShuffle_rtl_0"":{""SIMD"":197},""FINNLoop_0_body_FINNLoop_0_LayerNorm_rtl_0"":{""SIMD"":6},""FINNLoop_0_body_FINNLoop_0_LayerNorm_rtl_1"":{""SIMD"":6},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_0"":{""PE"":12,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_1"":{""PE"":12,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_2"":{""PE"":12,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_3"":{""PE"":197,""SIMD"":64,""mem_mode"":""dynamic"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_4"":{""PE"":8,""SIMD"":197,""mem_mode"":""dynamic"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_5"":{""PE"":12,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_6"":{""PE"":48,""SIMD"":96,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_MVAU_rtl_7"":{""PE"":48,""SIMD"":128,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""FINNLoop_0_body_FINNLoop_0_OuterShuffle_hls_0"":{""SIMD"":16},""FINNLoop_0_body_FINNLoop_0_OuterShuffle_hls_1"":{""SIMD"":16},""FINNLoop_0_body_FINNLoop_0_OuterShuffle_hls_2"":{""SIMD"":16},""FINNLoop_0_body_FINNLoop_0_OuterShuffle_hls_3"":{""SIMD"":16},""FINNLoop_0_body_FINNLoop_0_PWPolyF_rtl_0"":{""PE"":24},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_0"":{""PE"":6},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_1"":{""PE"":6},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_2"":{""PE"":6},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_3"":{""PE"":8},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_4"":{""PE"":8},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_5"":{""PE"":197},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_6"":{""PE"":197},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_7"":{""PE"":6},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_8"":{""PE"":6},""FINNLoop_0_body_FINNLoop_0_Thresholding_rtl_9"":{""PE"":24},""LayerNorm_rtl_0"":{""SIMD"":6},""MVAU_rtl_0"":{""PE"":48,""SIMD"":128,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""MVAU_rtl_1"":{""PE"":1,""SIMD"":32,""mem_mode"":""internal_decoupled"",""ram_style"":""auto"",""resType"":""auto""},""SelectToken_rtl_0"":{""SIMD"":6},""Shuffle_0"":{""SIMD"":1},""Shuffle_1"":{""SIMD"":1},""Shuffle_2"":{""SIMD"":1},""Shuffle_3"":{""SIMD"":1},""Thresholding_rtl_0"":{""PE"":3},""Thresholding_rtl_1"":{""PE"":1}}","{""step_apply_folding_config"":0.015764713287353516,""step_create_stitched_ip"":113.71285438537598,""step_generate_estimate_reports"":0.08567595481872559,""step_hw_codegen"":2059.0031650066376,""step_hw_ipgen"":831.6970591545105,""step_minimize_bit_width"":0.36477112770080566,""step_round_mlo_threshold_params"":0.002741575241088867,""step_set_fifo_depths"":79.15372371673584,""step_target_fps_parallelization"":0.0667874813079834,""step_tinydeit_post_transpose_parallelization"":0.8208653926849365,""step_transpose_decomposition"":0.17438673973083496}",/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_rtl_7k_ww512_attn197_full_m4pe8,/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_estimate_120k_ww512_serialattn/prepare/tinydeit_mlo.onnx,/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_rtl_7k_ww512_attn197_full_m4pe8/report,/scratch/users/ocassidy/my-finns/finn-tileddeitvck190/tinydeit/build/vck190_300mhz_rtl_7k_ww512_attn197_full_m4pe8/stitched_ip,[]
